Wban Number, YearMonthDay, Max Temp, Min Temp, Avg Temp, Dep from Normal, Avg Dew Pt, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, Significant Weather, Snow/Ice Depth, Snow/Ice Water Equiv, Precipitation Snowfall, Precipitation Water Equiv, Pressue Avg Station, Pressure Avg Sea Level, Wind Speed, Wind Direction, Wind Avg Speed, Max 5 sec speed, Max 5 sec Dir, Max 2 min speed, Max 2 min Dir
23155,19960714,103,69,  86 ,   2, 61, 70,  0, 21,HZ ,M  ,-,-, 0.00,29.24,29.79,  3.6,31, 6.9, 18,33, 16,32
23155,19960715,99,69,  84 ,   0, 58, 68,  0, 19,-,M  ,-,-, 0.00,29.27,29.82,  6.6,31, 8.2, 20,32, 17,29
23155,19960716,95,63,  79 ,  -5, 55, 64,  0, 14,-,M  ,-,-, 0.00,29.27,29.83,  6.3,32, 8.1, 21,31, 18,31
23155,19960717,94,62,  78 ,  -7, 55, 65,  0, 13,-,M  ,-,-, 0.00,29.31,29.85,  6.1,32, 7.4, 18,30, 16,31
23155,19960718,90,61,  76*,  -9, 57, 64,  0, 11,-,M  ,-,-, 0.00,29.42,29.97,  6.6,32, 7.1, 20,30, 16,31
23155,19960719,92,61*,  77 ,  -8, 53, 63,  0, 12,-,M  ,-,-, 0.00,29.39,29.95,  3.6,29, 5.8, 18,30, 15,29
23155,19960720,96,67,  82 ,  -3, 52, 64,  0, 17,-,M  ,-,-, 0.00,29.35,29.88,  2.8,28, 6.8, 20,29, 17,29
23155,19960721,101,69,  85 ,   0, 54, 66,  0, 20,-,M  ,-,-, 0.00,29.31,29.87,  2.1,29, 6.0, 16,31, 14,30
23155,19960722,102,71,  87 ,   2, 51, 65,  0, 22,-,M  ,-,-, 0.00,29.40,29.95,  5.7,32, 7.3, 17,30, 14,31
23155,19960723,99,70,  85 ,   0, 53, 66,  0, 20,-,M  ,-,-, 0.00,29.40,29.95,  4.5,29, 6.4, 20,29, 15,30
23155,19960724,100,68,  84 ,  -1, 56, 67,  0, 19,-,M  ,-,-, 0.00,29.35,29.88,  4.3,30, 5.2, 16,29, 14,30
23155,19960725,103,71,  87 ,   2, 55, 68,  0, 22,HZ ,M  ,-,-, 0.00,29.27,29.82,  1.4,26, 4.6, 15,30, 11,30
23155,19960726,105,73,  89 ,   4, 59, 69,  0, 24,HZ ,M  ,-,-, 0.00,29.28,29.83,  4.1,31, 6.0, 20,31, 16,30
23155,19960727,97,78,  88 ,   3, 60, 70,  0, 23,-,M  ,-,-, 0.00,29.34,29.89,  4.1,29, 5.2, 18,30, 16,30
23155,19960728,104,73,  89 ,   4, 58, 69,  0, 24,-,M  ,-,-, 0.00,29.37,29.92,  4.7,33, 7.4, 20,31, 16,32
23155,19960729,104,73,  89 ,   4, 59, 70,  0, 24,-,M  ,-,-, 0.00,29.36,29.92,  4.7,30, 6.1, 21,29, 16,29
23155,19960730,103,76,  90 ,   5, 62, 72,  0, 25,-,M  ,-,-, 0.00,29.31,29.86,  5.7,30, 6.1, 20,30, 16,30
23155,19960731,105,78,  92*,   8, 63, 72,  0, 27,-,M  ,-,-, 0.00,29.27,29.82,  4.8,30, 7.3, 20,30, 17,31
23157,19960701,101,52,  77 ,   2, 46, 60,  0, 12,-,M  ,-,-, 0.00,25.81,29.89,  2.0,24, 6.2, 18,19, 15,15
23157,19960702,101,54,  78 ,   3, 49, 61,  0, 13,-,M  ,-,-, 0.00,25.73,29.79,  1.8,22, 7.2, 24,20, 17,23
23157,19960703,100,67,  84*,   9, 49, 63,  0, 19,-,M  ,-,-, 0.00,25.69,29.75,  2.7,26, 7.5, 25,29, 20,28
23157,19960704,100,55,  78 ,   2, 45, 60,  0, 13,-,M  ,-,-, 0.00,25.70,29.77,  3.4,31, 6.2, 21,32, 17,33
23157,19960705,101,58,  80 ,   4, 46, 61,  0, 15,-,M  ,-,-, 0.00,25.74,29.79,  3.3,27, 6.8, 18,2, 14,18
23157,19960706,104,59,  82 ,   6, 45, 61,  0, 17,-,M  ,-,-, 0.00,25.75,29.82,  3.6,20, 8.5, 24,16, 20,16
23157,19960707,103,60,  82 ,   6, 47, 61,  0, 17,-,M  ,-,-, 0.00,25.71,29.75,  5.5,18, 8.2, 28,16, 22,16
23157,19960708,101,57,  79 ,   3, 49, 62,  0, 14,-,M  ,-,-,  T  ,25.66,29.69,  6.2,16, 9.9, 26,16, 22,16
23157,19960709,101,60,  81 ,   5, 51, 63,  0, 16,-,M  ,-,-, 0.00,25.69,29.76,  4.2,18, 7.4, 25,14, 21,16
23157,19960710,102,63,  83 ,   6, 53, 64,  0, 18,-,M  ,-,-,  T  ,25.80,29.88,  2.0,17, 7.0, 22,17, 16,15
23157,19960711,98,64,  81 ,   4, 59, 65,  0, 16,FG ,M  ,-,-, 0.12,25.86,29.96,  2.9,33, 7.4, 36,16, 28,15
23157,19960712,94,58,  76 ,  -1, 58, 65,  0, 11,-,0.0,-,-,  T  ,25.84,29.96,  1.2,5, 7.0, 21,4, 17,13
23157,19960713,94,60,  77 ,   0, 57, 65,  0, 12,-,M  ,-,-,  T  ,25.78,29.87,  2.4,36, 7.2, 29,35, 23,35
23157,19960714,98,63,  81 ,   4, 57, 66,  0, 16,-,M  ,-,-, 0.00,25.76,29.83,  4.1,31, 6.2, 29,30, 24,30
23157,19960715,100,61,  81 ,   4, 54, 64,  0, 16,-,M  ,-,-, 0.00,25.73,29.78,  4.1,27, 8.1, 24,27, 20,26
23157,19960716,96,57,  77 ,   0, 45, 59,  0, 12,-,M  ,-,-, 0.00,25.67,29.73,  3.3,28, 7.6, 24,33, 20,33
23157,19960717,96,50,  73 ,  -4, 42, 57,  0,  8,-,M  ,-,-, 0.00,25.68,29.77,  1.8,22, 7.5, 26,25, 21,25
23157,19960718,95,45*,  70*,  -7, 43, 56,  0,  5,-,M  ,-,-, 0.00,25.78,29.87,  2.0,2, 4.2, 15,14, 14,18
23157,19960719,97,51,  74 ,  -3, 42, 57,  0,  9,-,M  ,-,-, 0.00,25.81,29.91,  2.8,19, 7.8, 24,35, 17,1
23157,19960720,99,53,  76 ,  -1, 42, 58,  0, 11,-,M  ,-,-, 0.00,25.81,29.89,  3.5,21, 7.2, 20,14, 17,14
23157,19960721,103,53,  78 ,   1, 45, 60,  0, 13,-,M  ,-,-, 0.00,25.83,29.91,  2.4,20, 7.9, 22,17, 16,17
23157,19960722,105*,59,  82 ,   4, 49, 63,  0, 17,-,M  ,-,-, 0.00,25.87,29.95,  1.9,28, 5.5, 21,16, 16,17
23157,19960723,103,62,  83 ,   5, 51, 63,  0, 18,-,M  ,-,-,  T  ,25.86,29.94,  4.4,32, 7.4, 30,32, 24,31
23157,19960724,103,59,  81 ,   3, 51, 63,  0, 16,-,M  ,-,-, 0.00,25.83,29.90,  6.0,32, 8.5, 36,24, 28,24
23157,19960725,104,59,  82 ,   5, 52, 64,  0, 17,-,M  ,-,-, 0.00,25.78,29.86,  4.4,32, 6.9, 40,32, 29,33
23157,19960726,104,61,  83 ,   6, 51, 63,  0, 18,HZ ,M  ,-,-, 0.00,25.80,29.87,  3.4,28, 7.5, 36,25, 30,23
23157,19960727,93,63,  78 ,   1, 55, 63,  0, 13,-,M  ,-,-,  T  ,25.84,29.95,  7.2,16, 9.4, 26,16, 23,16
23157,19960728,94,58,  76 ,  -1, 58, 65,  0, 11,-,M  ,-,-, 0.00,25.89,30.03,  1.2,23, 5.9, 25,20, 21,19
23157,19960729,98,59,  79 ,   2, 55, 64,  0, 14,-,0.0,-,-,  T  ,25.96,30.06,  4.5,33, 7.5, 38,12, 30,11
23157,19960730,100,57,  79 ,   2, 52, 63,  0, 14,-,M  ,-,-, 0.00,25.86,29.96,  2.2,32, 5.8, 16,32, 15,32
23157,19960731,103,58,  81 ,   4, 53, 64,  0, 16,-,M  ,-,-, 0.00,25.80,29.87,  3.1,30, 5.5, 25,16, 17,16
23158,19960701,116,80,   98,  05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960702,111,89,  100,  07,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960703,108,85,   97,  03,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960704,112,86,   99,  05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960705,114,89,  102,  08,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960706,113,85,   99,  05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960707,107,87,   97,  03,-,-,-,-,DU BLDU ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960708,108,86,   97,  03,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960709,104,84,   94, -01,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960710,104,85,   95,  00,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960711,109,84,   97,  02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960712,111,84,   98,  03,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960713,106,85,   96,  01,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960714,102,83,   93, -02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960715,102,80,   91, -04,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960716,105,84,   95, -01,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960717,106,82,   94, -02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960718,109,83,   96,  00,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960719,112,78,   95, -01,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960720,111,79,   95, -01,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960721,109,79,   94, -02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960722,114,84,   99,  03,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960723,115,82,   99,  03,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960724,112,87,  100,  04,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960725,111,87,   99,  03,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960726,105,83,   94, -02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960727,108,86,   97,  01,-,-,-,-,TS RA BLDU BLSA ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
23158,19960728,108,86,   97,  01,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960729,113,91,  102,  06,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960730,116,89,  103,  07,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23158,19960731,119,92,  106,  10,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23160,19960701,105,82,  94 ,   8, 54, 68,  0, 29,-,0.0,-,0.0 , 0.00,27.21,29.77,  5.3,10, 7.7, 20,4, 18,13
23160,19960702,104,75,  90 ,   4, 61, 70,  0, 25,TS TSRA HZ ,0.0,-,0.0 ,  T  ,27.21,29.78,  6.2,17,10.9, 43,12, 37,13
23160,19960703,100,74,  87 ,   1, 62, 70,  0, 22,TS TSRA ,0.0,-,0.0 , 0.28,27.21,29.80,  3.8,14, 7.9, 30,20, 26,20
23160,19960704,101,74,  88 ,   1, 64, 72,  0, 23,-,0.0,-,0.0 ,  T  ,27.17,29.74,  1.5,16, 6.8, 22,2, 18,3
23160,19960705,105,79,  92 ,   5, 62, 71,  0, 27,TS TSRA ,0.0,-,0.0 ,  T  ,27.18,29.75,  2.8,19, 8.7, 39,22, 32,23
23160,19960706,106,77,  92 ,   5, 62, 70,  0, 27,TS TSRA ,0.0,-,0.0 , 0.18,27.21,29.79,  1.9,32, 9.7, 43,2, 28,5
23160,19960707,102,74,  88 ,   1, 63, 71,  0, 23,-,0.0,-,0.0 , 0.00,27.19,29.77,  3.5,21, 8.2, 30,25, 24,26
23160,19960708,101,76,  89 ,   2, 65, 72,  0, 24,TS TSRA TSRAGR GR ,0.0,-,0.0 , 0.54,27.16,29.72,  5.6,18,10.1, 47,5, 38,5
23160,19960709,93,70,  82 ,  -5, 64, 70,  0, 17,TS FG HZ ,0.0,-,0.0 , 0.10,27.24,29.84,  0.8,26, 7.3, 30,14, 26,14
23160,19960710,95,76,  86 ,  -1, 65, 71,  0, 21,-,0.0,-,0.0 , 0.00,27.30,29.89,  1.6,25, 5.3, 26,23, 22,25
23160,19960711,97,77,  87 ,   0, 63, 71,  0, 22,-,0.0,-,0.0 , 0.00,27.27,29.87,  4.1,25, 6.9, 26,25, 20,25
23160,19960712,98,79,  89 ,   2, 61, 71,  0, 24,-,0.0,-,0.0 ,  T  ,27.22,29.79,  3.7,25, 9.4, 28,26, 21,27
23160,19960713,100,77,  89 ,   2, 62, 71,  0, 24,TS ,0.0,-,0.0 ,  T  ,27.18,29.75,  2.1,12, 8.6, 28,12, 23,14
23160,19960714,89,72,  81 ,  -6, 64, 69,  0, 16,TS TSRA ,0.0,-,0   , 0.14,27.24,29.84,  7.1,15, 8.2, 30,9, 24,10
23160,19960715,92,70*,  81*,  -6, 67, 71,  0, 16,-,0.0,-,0   , 0.11,27.27,29.88,  1.5,18, 5.1, 22,24, 18,25
23160,19960716,96,74,  85 ,  -2, 61, 69,  0, 20,-,0.0,-,0   , 0.00,27.26,29.84,  5.6,19, 7.1, 17,21, 14,25
23160,19960717,98,76,  87 ,   0, 55, 67,  0, 22,-,0.0,-,0   , 0.00,27.24,29.82,  4.7,20, 5.9, 20,25, 14,25
23160,19960718,102,75,  89 ,   2, 54, 67,  0, 24,-,0.0,-,0.0 , 0.00,27.27,29.85,  3.4,21, 5.7, 20,27, 15,24
23160,19960719,106,76,  91 ,   4, 52, 67,  0, 26,-,0.0,-,0.0 , 0.00,27.26,29.81,  0.8,19, 6.1, 21,21, 16,20
23160,19960720,105,80,  93 ,   6, 57, 69,  0, 28,-,0.0,-,0.0 , 0.00,27.26,29.82,  1.7,18, 9.0, 29,19, 24,19
23160,19960721,103,81,  92 ,   5, 57, 69,  0, 27,-,0.0,-,0.0 , 0.00,27.28,29.86,  1.6,31, 8.1, 25,29, 17,32
23160,19960722,103,81,  92 ,   5, 59, 70,  0, 27,-,0.0,-,0.0 , 0.00,27.30,29.87,  6.8,27, 8.1, 24,28, 18,29
23160,19960723,105,81,  93 ,   7, 56, 69,  0, 28,-,0.0,-,0.0 , 0.00,27.26,29.83,  2.5,28, 6.1, 20,31, 15,30
23160,19960724,104,81,  93 ,   7, 56, 69,  0, 28,-,0.0,-,0.0 , 0.00,27.26,29.82,  1.4,16, 6.5, 26,20, 21,20
23160,19960725,102,73,  88 ,   2, 61, 70,  0, 23,TS HZ ,0.0,-,0.0 , 0.06,27.31,28.77,  4.3,20, 8.1, 43,25, 32,25
23160,19960726,98,74,  86 ,   0, 59, 69,  0, 21,-,0.0,-,0.0 , 0.00,27.28,29.87,  6.4,12, 7.4, 23,13, 20,12
23160,19960727,102,72,  87 ,   1, 63, 70,  0, 22,TS TSRA FG HZ ,0.0,-,0.0 , 0.28,27.31,29.89,  1.7,23, 6.2, 40,19, 32,19
23160,19960728,100,75,  88 ,   2, 64, 71,  0, 23,TS ,0.0,-,0.0 ,  T  ,27.32,29.93,  2.5,12, 6.7, 23,17, 15,17
23160,19960729,103,77,  90 ,   4, 63, 71,  0, 25,TS ,0.0,-,0   , 0.00,27.30,29.90,  3.8,9, 7.0, 31,4, 24,5
23160,19960730,107*,77,  92 ,   6, 60, 71,  0, 27,TS ,0.0,-,0.0 , 0.00,27.23,29.80,  3.1,15, 6.9, 17,17, 13,13
23160,19960731,106,81,  94*,   8, 60, 70,  0, 29,TS TSRA ,0.0,-,0.0 , 0.19,27.23,29.80,  5.3,16, 8.3, 30,19, 26,19
23161,19960701,110,73,   92,  05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960702,112,78,   95,  08,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960703,105,82,   94,  07,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960704,107,77,   92,  04,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960705,109,77,   93,  05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960706,110,73,   92,  04,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960707,110,76,   93,  05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960708,109,76,   93,  05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960709,105,73,   89,  01,-,-,-,-,TS RA ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
23161,19960710,106,77,   92,  03,-,-,-,-,TS RA VCSH ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
23161,19960711,105,80,   93,  04,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960712,106,76,   91,  02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960713,109,77,   93,  04,-,-,-,-,TS VCSH ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960714,107,79,   93,  04,-,-,-,-,TS RA VCSH ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
23161,19960715,107,77,   92,  03,-,-,-,-,TS VCSH ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960716,103,76,   90,  01,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960717,102,72,   87, -02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960718,104,73,   89,  00,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960719,104,68,   86, -03,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960720,108,69,   89, -01,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960721,111,72,   92,  02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960722,110,76,   93,  03,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960723,111,76,   94,  04,-,-,-,-,HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960724,112,78,   95,  05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960725,114,78,   96,  06,-,-,-,-,TS VCSH ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960726,108,79,   94,  04,-,-,-,-,TS HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960727,101,80,   91,  01,-,-,-,-,RA ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
23161,19960728,105,79,   92,  02,-,-,-,-,TS RA BLSA SQ VCTS VCSH ,  0,-, 0.0,  .07,-,-,-,-,-,-,-,-,-
23161,19960729,109,76,   93,  04,-,-,-,-,TS RA VCSH ,  0,-, 0.0,  .02,-,-,-,-,-,-,-,-,-
23161,19960730,111,79,   95,  06,-,-,-,-,TS VCSH ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23161,19960731,111,79,   95,  06,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
23169,19960701,109,75,  92 ,   3, 31, 61,  0, 27,HZ ,0.0,-,-, 0.00,27.58,29.80,  1.1,16, 5.9, 18,7, 15,10
23169,19960702,110,80,  95 ,   5, 45, 66,  0, 30,HZ ,M  ,-,-, 0.00,27.50,29.70,  0.6,16, 7.8, 26,20, 23,16
23169,19960703,108,89,  99 ,   9, 51, 68,  0, 34,HZ ,0.0,-,-, 0.00,27.49,29.70, 12.3,19,14.7, 45,12, 38,13
23169,19960704,107,84,  96 ,   6, 50, 68,  0, 31,-,M  ,-,-, 0.00,27.49,29.69,  5.8,21,10.2, 28,26, 22,25
23169,19960705,109,85,  97 ,   7, 40, 64,  0, 32,-,M  ,-,-, 0.00,27.48,29.69, 10.3,21,11.6, 28,22, 22,23
23169,19960706,110,81,  96 ,   6, 41, 64,  0, 31,-,M  ,-,-, 0.00,27.53,29.73,  2.2,14, 8.1, 22,7, 16,12
23169,19960707,107,83,  95 ,   5, 48, 66,  0, 30,-,M  ,-,-, 0.00,27.50,29.70,  7.8,15,10.8, 28,9, 24,9
23169,19960708,106,81,  94 ,   3, 52, 68,  0, 29,-,M  ,-,-, 0.00,27.43,29.63,  4.3,18, 9.2, 29,21, 24,21
23169,19960709,104,86,  95 ,   4, 55, 68,  0, 30,-,M  ,-,-, 0.00,27.52,29.72,  6.8,15,12.2, 33,16, 26,18
23169,19960710,104,82,  93 ,   2, 57, 69,  0, 28,HZ ,M  ,-,-, 0.00,27.63,29.85,  3.0,21, 9.0, 39,3, 32,3
23169,19960711,102,82,  92 ,   1, 58, 70,  0, 27,-,M  ,-,-,  T  ,27.63,29.85,  4.5,17, 6.9, 30,10, 25,11
23169,19960712,99,80,  90 ,  -1, 58, 69,  0, 25,HZ ,0.0,-,-,  T  ,27.61,29.82,  2.8,4, 7.6, 22,33, 18,33
23169,19960713,104,80,  92 ,   1, 52, 67,  0, 27,-,M  ,-,-, 0.00,27.55,29.74,  2.7,24, 6.3, 29,22, 25,22
23169,19960714,106,81,  94 ,   3, 55, 68,  0, 29,HZ ,0.0,-,-,  T  ,27.53,28.62,  3.8,28, 7.1, 45,30, 40,23
23169,19960715,99,79,  89 ,  -2, 63, 71,  0, 24,HZ ,M  ,-,-, 0.16,27.56,29.78,  8.9,18,10.4, 45,29, 40,29
23169,19960716,103,82,  93 ,   2, 56, 69,  0, 28,-,M  ,-,-, 0.00,27.49,29.71, 14.7,20,16.5, 38,21, 24,25
23169,19960717,102,79,  91 ,  -1, 38, 61,  0, 26,-,M  ,-,-, 0.00,27.53,29.74, 13.9,21,15.0, 32,24, 28,24
23169,19960718,103,81,  92 ,   0,-, 52,  0, 27,HZ ,0.0,-,-, 0.00,27.60,-, 13.9,20,15.1, 28,21, 24,23
23169,19960719,106,79,  93 ,   1, 37, 62,  0, 28,-,M  ,-,-, 0.00,27.60,29.81,  7.6,22,10.4, 26,17, 22,23
23169,19960720,108,77,  93 ,   1, 42, 64,  0, 28,-,M  ,-,-, 0.00,27.57,29.79,  3.4,10, 6.5, 20,10, 16,10
23169,19960721,109,79,  94 ,   2, 44, 64,  0, 29,-,M  ,-,-, 0.00,27.61,29.82,  2.9,20, 7.3, 18,19, 14,25
23169,19960722,M,M,M    ,M   ,-, 58,M  ,M  ,FG HZ ,M  ,-,-, 0.00,19.56,-,  1.7,16, 6.5, 20,30, 16,30
23169,19960723,112,85,  99*,   7, 47, 67,  0, 34,TS TSRA HZ ,M  ,-,-, 0.02,27.60,29.80,  5.7,19, 8.1, 48,12, 37,23
23169,19960724,113*,80,  97 ,   5, 47, 65,  0, 32,HZ ,0.0,-,-, 0.00,27.55,29.74,  5.0,21, 9.0, 26,18, 21,22
23169,19960725,112,84,  98 ,   6, 49, 68,  0, 33,-,M  ,-,-, 0.00,27.54,29.74,  7.8,22,10.6, 26,25, 24,25
23169,19960726,106,76,  91 ,  -1, 61, 71,  0, 26,HZ ,M  ,-,-, 0.21,27.62,29.83,  9.8,14,14.9, 52,2, 38,3
23169,19960727,98,77,  88 ,  -4, 58, 69,  0, 23,-,M  ,-,-, 0.00,27.66,29.88,  5.4,18, 7.9, 22,1, 18,1
23169,19960728,99,74,  87*,  -4, 62, 70,  0, 22,TS HZ SQ ,M  ,-,-, 0.79,27.70,29.94,  1.5,18, 6.5, 44,7, 36,8
23169,19960729,102,74*,  88 ,  -3, 60, 70,  0, 23,-,M  ,-,-, 0.00,27.68,29.93,  1.1,32, 5.5, 14,36, 13,23
23169,19960730,108,79,  94 ,   3, 54, 69,  0, 29,-,M  ,-,-, 0.00,27.58,29.80,  0.8,17, 5.4, 15,1, 11,26
23169,19960731,110,82,  96 ,   5, 52, 68,  0, 31,HZ ,M  ,-,-, 0.00,27.55,29.76,  4.2,19, 7.7, 39,16, 28,19
23174,19960701,75,61,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 20,27, 15,2.5
23174,19960702,75,63,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 16,27, 13,2.5
23174,19960703,75,63,-,-,-,-,-,-,-,  0,-, 0.0,T    ,-,-,-,-,-, 15,27, 11,2.5
23174,19960704,73,62,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 16,27, 12,2.5
23174,19960705,77,63,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 16,27, 12,2.7
23174,19960706,76,59,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 18,22.5, 14,2.6
23174,19960707,68,58,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 17,27, 13,2.6
23174,19960708,72,53,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 13,22.5, 11,2.5
23174,19960709,75,62,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 14,22.5, 12,2.6
23174,19960710,76,63,-,-,-,-,-,-,-,  0,-, 0.0,T    ,-,-,-,-,-, 18,27, 14,2.5
23174,19960711,75,64,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 17,27, 16,2.5
23174,19960712,75,64,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 16,27, 12,2.4
23174,19960713,74,63,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 17,22.5, 12,2.4
23174,19960714,77,64,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 16,27, 11,2.5
23174,19960715,75,65,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 16,27, 12,2.7
23174,19960716,77,65,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 16,27, 12,2.6
23174,19960717,75,65,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 16,27, 13,2.7
23174,19960718,75,62,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 18,27, 13,2.6
23174,19960719,75,63,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 14,27, 13,2.5
23174,19960720,74,61,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 17,27, 11,2.6
